sys_sch,systemid,systemname,schoolid,schoolname,amount_19,Federal_Amt_19,State_Local_Amt_19,excluded_19,dist_enroll_19,weight_19,centralcost_19,central_fed_amt_19,central_state_amt_19,Charter_Dist_Allocation_19,Charter_Fed_Dist_Allocation_19,Charter_State_Dist_Allocation_19,total_weighted_cc_19,total_weighted_cc_fed_19,total_weighted_cc_state_19,school_with_cc_19,school_with_cc_fed_19,school_with_cc_state_19,k12_enrollment_19,school_ppe_19,school_ppe_fed_19,school_ppe_sl_19,amount_23,Federal_Amt_23,State_Local_Amt_23,excluded_23,dist_enroll_23,weight_23,centralcost_23,central_fed_amt_23,central_state_amt_23,Charter_Dist_Allocation_23,Charter_Fed_Dist_Allocation_23,Charter_State_Dist_Allocation_23,total_weighted_cc_23,total_weighted_cc_fed_23,total_weighted_cc_state_23,school_with_cc_23,school_with_cc_fed_23,school_with_cc_state_23,k12_enrollment_23,school_ppe_23,school_ppe_fed_23,school_ppe_sl_23,amount_24,Federal_Amt_24,State_Local_Amt_24,excluded_24,dist_enroll_24,weight_24,centralcost_24,central_fed_amt_24,central_state_amt_24,Charter_Dist_Allocation_24,Charter_Fed_Dist_Allocation_24,Charter_State_Dist_Allocation_24,total_weighted_cc_24,total_weighted_cc_fed_24,total_weighted_cc_state_24,school_with_cc_24,school_with_cc_fed_24,school_with_cc_state_24,k12_enrollment_24,school_ppe_24,school_ppe_fed_24,school_ppe_sl_24,schoolyear,single_score_24,single_score_23,singlescore_19,PPE_Avg,State_Local_Exp_PPE_Avg,Federal_Exp_PPE_Avg,SS_Avg,FESR,note,Location ZIP [Public School] 2023-24,source_file
644410,644,DeKalb County,410,DeKalb School of the Arts,3831088.36,144535.44,3686552.92,138973.73,92113.0,0.0046999999321997,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,1481645.625,129573.9140625,1352071.625,5312734.0,274109.34375,5038625.0,431.0,12326.5302734375,635.97998046875,11690.5400390625,4109730.92,299630.23,3810100.69,165107.06,84984.0,0.0035999999381601,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,1508419.75,239694.578125,1268725.0,5618151.0,539324.8125,5078825.5,302.0,18603.150390625,1785.83996582031,16817.30078125,4763862.25,442067.74,4321794.51,166428.46,83863.0,0.0035999999381601,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,1710570.125,372590.375,1337979.75,6474432.5,814658.125,5659774.5,302,21438.51953125,2697.5400390625,18740.970703125,2024,76.1,74.2,91.2,17456.07,15749.6,1706.45,80.5,2.5,,30002,School_FESR_FY24_for_Display.csv
7830642642,7830642,State Charter Schools,642,Destinations Career Academy of Georgia Virtual School,,,,,,,,,,,,,,,,,,,,,,,3351285.42,336916.65,3014368.77,639734.92,,,,,,0.0,0.0,0.0,,,,3351285.5,336916.65625,3014368.75,389.0,8615.1298828125,866.109985351563,7749.02001953125,5066496.92,795142.02,4271354.9,1540032.47,,,,,,0.0,0.0,0.0,,,,5066497.0,795142.0,4271355.0,605,8374.3798828125,1314.28002929688,7060.08984375,2024,58.6,51.7,,,,,,,This school is missing one or more years of PPE or Single Score data,30339,School_FESR_FY24_for_Display.csv
6442055,644,DeKalb County,2055,Druid Hills High School,10166013.66,327088.88,9838924.78,352592.68,92113.0,0.0143999997526407,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,4553608.5,396992.875,4156615.75,14719622.0,724081.8125,13995540.0,1325.0,11109.150390625,546.47998046875,10562.669921875,12214721.8,355949.63,11858772.17,267497.54,84984.0,0.0160000007599592,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,6704378.5,1065310.125,5639068.5,18919100.0,1421259.75,17497840.0,1358.0,13931.58984375,1046.57995605469,12885.009765625,13378569.44,686948.78,12691620.66,288276.8,83863.0,0.0171000007539988,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,8125209.0,1769804.375,6355404.5,21503778.0,2456753.25,19047026.0,1430,15037.6103515625,1718.01000976563,13319.599609375,2024,65.3,79.8,74.7,13359.45,12255.76,1103.69,73.3,2.5,,30307,School_FESR_FY24_for_Display.csv
644897,644,DeKalb County,897,Druid Hills Middle School,8865894.27,292716.63,8573177.64,432571.29,92113.0,0.0107000004500151,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,3334369.5,294988.25,3039381.25,12200264.0,587704.875,11612559.0,987.0,12360.9599609375,595.450012207031,11765.509765625,9971318.04000001,209896.79,9761421.25,682793.55,84984.0,0.0111999996006489,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,4693214.5,745717.5,3947497.0,14664533.0,955614.3125,13708919.0,956.0,15339.4697265625,999.599975585938,14339.8701171875,10969646.8,449044.43,10520602.37,525937.88,83863.0,0.0110999997705221,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,5274258.0,1148820.375,4125437.75,16243905.0,1597864.75,14646040.0,929,17485.369140625,1719.97998046875,15765.3798828125,2024,71.4,76.8,79.0,15061.93,13956.92,1105.01,75.7,2.0,,30033,School_FESR_FY24_for_Display.csv
7611066,761,Atlanta Public Schools,1066,E. Rivers Elementary School,7014456.85,69416.32,6945040.53,288778.72,40154.0,0.0188999995589256,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,3595971.75,304516.84375,3291454.75,10610429.0,373933.15625,10236496.0,760.0,13961.08984375,492.019989013672,13469.0703125,7610596.06,220273.75,7390322.31,242175.19,37162.0,0.0178999993950129,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,5686089.0,1247650.5,4438438.5,13296685.0,1467924.25,11828761.0,664.0,20025.130859375,2210.72998046875,17814.400390625,8531767.9,483484.58,8048283.32,409377.13,37529.0,0.0175000000745058,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,6328736.0,945112.0,5383624.0,14860504.0,1428596.625,13431907.0,657,22618.73046875,2174.419921875,20444.30078125,2024,80.3,82.5,89.7,18868.32,17242.59,1625.72,84.2,2.5,,30305,School_FESR_FY24_for_Display.csv
7611063,761,Atlanta Public Schools,1063,Emma Hutchinson Elementary School,5171810.83,421065.38,4750745.45,447938.11,40154.0,0.0105999996885657,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,2016773.875,170787.21875,1845986.75,7188585.0,591852.625,6596732.5,426.0,16874.609375,1389.32995605469,15485.2900390625,4805945.15,367203.75,4438741.4,221779.84,37162.0,0.0073000001721084,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,2318908.0,508818.375,1810089.625,7124853.0,876022.125,6248831.0,272.0,26194.310546875,3220.669921875,22973.640625,4958871.31,495744.2,4463127.11,229666.35,37529.0,0.0066999997943639,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,2423001.75,361842.875,2061158.875,7381873.0,857587.0625,6524286.0,252,29293.150390625,3403.1201171875,25890.01953125,2024,54.4,68.9,76.4,24120.69,21449.65,2671.04,66.6,1.5,,30315,School_FESR_FY24_for_Display.csv
7830628628,7830628,State Charter Schools,628,Ethos Classical Charter School,,,,,,,,,,,,,,,,,,,,,,,5918937.59,1279057.0,4639880.59,2415035.91,,,,,,0.0,0.0,0.0,,,,5918937.5,1279057.0,4639880.5,409.0,14471.73046875,3127.28002929688,11344.4501953125,7048344.1,994250.61,6054093.49,3454030.91,,,,,,0.0,0.0,0.0,,,,7048344.0,994250.625,6054093.5,535,13174.4697265625,1858.41003417969,11316.0595703125,2024,53.3,76.9,,,,,,,This school is missing one or more years of PPE or Single Score data,30315,School_FESR_FY24_for_Display.csv
7615566,761,Atlanta Public Schools,5566,F. L. Stanton Elementary School,4258788.56,210649.59,4048138.97,200308.59,40154.0,0.0065000001341104,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,1236699.125,104728.0234375,1131971.125,5495487.5,315377.625,5180110.0,261.0,21055.509765625,1208.33996582031,19847.16015625,3416410.73,193451.96,3222958.77,1082478.14,37162.0,0.0052000000141561,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,1651824.875,362445.96875,1289378.875,5068235.5,555897.9375,4512337.5,195.0,25990.94921875,2850.76000976563,23140.189453125,4579184.34,391254.86,4187929.48,16661067.41,37529.0,0.0046000001020729,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,1663553.5,248429.4375,1415124.0,6242738.0,639684.3125,5603053.5,173,36085.19140625,3697.60009765625,32387.58984375,2024,72.4,71.5,68.0,27710.55,25124.98,2585.57,70.6,2.0,,30314,School_FESR_FY24_for_Display.csv
6442056,644,DeKalb County,2056,Fernbank Elementary School,464698.06,175086.81,289611.25,2915.84,92113.0,0.0082999998703599,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,2576710.0,228632.59375,2348077.5,3041408.0,403719.40625,2637688.75,760.0,4001.85009765625,531.210021972656,3470.63989257813,7808658.91,42885.07,7765773.84,573679.95,84984.0,0.0081000002101063,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,3367010.0,539236.0,2827774.0,11175669.0,582121.0625,10593548.0,686.0,16291.0595703125,848.570007324219,15442.490234375,8310028.76,219209.17,8090819.59,678510.79,83863.0,0.0083999997004866,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,3991330.25,869377.5625,3121952.75,12301359.0,1088586.75,11212772.0,702,17523.30078125,1550.68994140625,15972.6103515625,2024,91.3,94.8,86.1,12605.4,11628.58,976.82,90.7,4.0,,30307,School_FESR_FY24_for_Display.csv
773112,773,Decatur City,112,Fifth Avenue Upper Elementary School,7476598.26,41937.09,7434661.17,1254685.89,5540.0,0.166600003838539,11868970.56,280537.78,11588432.78,0.0,0.0,0.0,1977370.5,46737.59375,1930633.0,9453969.0,88674.6875,9365294.0,923.0,10242.650390625,96.0699996948242,10146.580078125,7325782.99,33845.33,7291937.66,1136051.84,5484.0,0.10869999974966,18667512.49,910976.23,17756536.26,0.0,0.0,0.0,2029158.625,99023.1171875,1930135.5,9354942.0,132868.453125,9222073.0,596.0,15696.2099609375,222.929992675781,15473.2802734375,7841490.44,34837.2,7806653.24,1001793.86,5356.0,0.110699996352196,21825552.03,801278.21,21024273.82,0.0,0.0,0.0,2416088.5,88701.4921875,2327387.0,10257579.0,123538.6953125,10134040.0,593,17297.76953125,208.330001831055,17089.439453125,2024,94.2,89.5,90.2,14412.21,14236.43,175.78,91.3,3.5,,30030,School_FESR_FY24_for_Display.csv
761105,761,Atlanta Public Schools,105,Finch Elementary,6373974.71,505247.32,5868727.39,444334.31,40154.0,0.0102000003680587,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,1940663.125,164342.4375,1776320.75,8314637.5,669589.75,7645048.0,410.0,20279.599609375,1633.15002441406,18646.4609375,6277275.65,525123.25,5752152.4,349794.5,37162.0,0.0082000000402331,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,2604800.75,571549.375,2033251.25,8882076.0,1096672.625,7785403.5,303.0,29313.779296875,3619.3798828125,25694.400390625,7460383.31,424800.14,7035583.17,470806.77,37529.0,0.0077999997884035,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,2820808.0,421249.90625,2399558.0,10281191.0,846050.0625,9435141.0,293,35089.390625,2887.5400390625,32201.849609375,2024,65.4,64.0,61.4,28227.59,25514.24,2713.36,63.6,1.5,,30310,School_FESR_FY24_for_Display.csv
7222050,722,Rockdale County,2050,Flat Shoals Elementary School,6608887.6,201570.81,6407316.78999999,865256.83,16340.0,0.0425999984145164,44848567.45,2812739.4,42035828.05,0.0,0.0,0.0,1910548.875,119822.6953125,1790726.25,8519436.0,321393.5,8198043.0,696.0,12240.5703125,461.769989013672,11778.7998046875,8391900.83,517023.02,7874877.81,1195054.7,15293.0,0.0359999984502792,61023393.7799999,13140635.03,47882758.75,0.0,0.0,0.0,2196842.0,473062.84375,1723779.25,10588743.0,990085.875,9598657.0,550.0,19252.259765625,1800.16003417969,17452.099609375,8085588.36,385954.64,7699633.72,740703.11,14947.0,0.0392999984323978,59298600.1999999,8380306.58,50918293.62,0.0,0.0,0.0,2330435.0,329346.03125,2001088.875,10416023.0,715300.6875,9700723.0,588,17714.3203125,1216.5,16497.830078125,2024,67.9,72.4,64.4,16402.38,15242.91,1159.48,68.2,1.5,,30034,School_FESR_FY24_for_Display.csv
7615567,761,Atlanta Public Schools,5567,Fred A. Toomer Elementary School,5946135.66,392452.93,5553682.73,533821.08,40154.0,0.0105999996885657,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,2016773.875,170787.21875,1845986.75,7962909.5,563240.125,7399669.5,424.0,18780.44921875,1328.40002441406,17452.05078125,5968759.29,481019.68,5487739.61,921492.87,37162.0,0.0120000001043081,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,3811903.5,836413.75,2975489.75,9780663.0,1317433.375,8463229.0,446.0,21929.740234375,2953.88989257813,18975.849609375,7802382.52,740993.34,7061389.18,17777721.51,37529.0,0.0115000000223517,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,4158883.75,621073.5625,3537810.0,11961266.0,1362066.875,10599199.0,430,27816.900390625,3167.60009765625,24649.30078125,2024,77.1,72.3,58.6,22842.36,20359.07,2483.3,69.3,1.5,,30317,School_FESR_FY24_for_Display.csv
7614058,761,Atlanta Public Schools,4058,Frederick Douglass High School,10843111.79,1015835.11,9827276.68,634471.87,40154.0,0.024100000038743,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,4710354.0,388299.28125,4322054.5,15553465.0,1404134.375,14149331.0,968.0,16067.6298828125,1450.55004882813,14617.080078125,14565718.76,1409801.2,13155917.56,797736.09,37162.0,0.029899999499321,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,10247000.0,2148370.25,8098629.0,24812718.0,3558171.5,21254546.0,1112.0,22313.599609375,3199.7900390625,19113.80078125,19569863.81,1974097.72,17595766.09,342149.86,37529.0,0.0318000018596649,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,11500218.0,1717403.625,9782814.0,31070082.0,3691501.25,27378580.0,1194,26021.83984375,3091.7099609375,22930.130859375,2024,67.2,53.1,51.4,21467.69,18887.0,2580.68,57.2,1.0,,30318,School_FESR_FY24_for_Display.csv
6601325,660,Fulton County,1325,Fulton Academy of Virtual Excellence,,,,,,,,,,,,,,,,,,,,,,,9367186.76,475597.92,8891588.83999999,9165.75,83128.0,0.0074999998323619,223313189.37,56634970.96,166678218.41,0.0,0.0,0.0,1868018.5,453699.6875,1414318.875,11235206.0,929297.625,10305907.0,627.0,17918.990234375,1482.13000488281,16436.849609375,7947304.01999999,424415.24,7522888.78,68769.95,81997.0,0.0057000000961124,304578707.36,70978604.54,233600102.84,0.0,0.0,0.0,1736098.625,404578.0625,1331520.625,9683403.0,828993.3125,8854409.0,464,20869.400390625,1786.61999511719,19082.779296875,2024,62.1,73.3,,,,,,,This school is missing one or more years of PPE or Single Score data,30339,School_FESR_FY24_for_Display.csv
7830310310,7830310,State Charter Schools,310,Fulton Leadership Academy,3830303.0,185223.0,3645080.0,143230.0,,,,,,0.0,0.0,0.0,,,,3830303.0,185223.0,3645080.0,281.0,13630.9697265625,659.159973144531,12971.8203125,3206503.0,386305.0,2820198.0,10349577.0,,,,,,0.0,0.0,0.0,,,,3206503.0,386305.0,2820198.0,227.0,14125.5595703125,1701.78002929688,12423.7802734375,3868194.0,544620.0,3323574.0,9283228.0,,,,,,0.0,0.0,0.0,,,,3868194.0,544620.0,3323574.0,166,23302.369140625,3280.84008789063,20021.529296875,2024,62.0,62.3,58.6,17019.63,15139.04,1880.59,61.0,1.5,,30344,School_FESR_FY24_for_Display.csv
7611560,761,Atlanta Public Schools,1560,Garden Hills Elementary School,5329841.84,166897.47,5162944.37,320062.82,40154.0,0.0126000000163913,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,2397287.5,203011.234375,2194276.25,7727129.0,369908.71875,7357220.5,504.0,15331.6103515625,733.950012207031,14597.66015625,5998055.09,444838.26,5553216.82999999,302149.8,37162.0,0.011400000192225,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,3621308.25,794593.0625,2826715.25,9619363.0,1239431.375,8379932.0,424.0,22687.1796875,2923.18994140625,19763.990234375,7130400.86,421160.89,6709239.97,705793.15,37529.0,0.011400000192225,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,4122719.5,615672.9375,3507046.5,11253120.0,1036833.8125,10216286.0,427,26353.91015625,2428.17993164063,23925.73046875,2024,76.5,86.4,82.2,21457.57,19429.13,2028.44,81.7,2.5,,30305,School_FESR_FY24_for_Display.csv
7830615615,7830615,State Charter Schools,615,Genesis Innovation Academy for Boys,2431097.0,285168.0,2145929.0,3297488.0,,,,,,0.0,0.0,0.0,,,,2431097.0,285168.0,2145929.0,279.0,8713.6103515625,1022.10998535156,7691.5,5282691.0,1151886.0,4130805.0,6626826.0,,,,,,0.0,0.0,0.0,,,,5282691.0,1151886.0,4130805.0,304.0,17377.26953125,3789.10009765625,13588.169921875,5190008.0,483425.0,4706583.0,6818872.0,,,,,,0.0,0.0,0.0,,,,5190008.0,483425.0,4706583.0,291,17835.080078125,1661.25,16173.830078125,2024,84.7,73.9,77.8,14641.99,12484.5,2157.49,78.8,2.0,,30316,School_FESR_FY24_for_Display.csv
7830616616,7830616,State Charter Schools,616,Genesis Innovation Academy for Girls,2392802.0,288089.0,2104713.0,3185321.0,,,,,,0.0,0.0,0.0,,,,2392802.0,288089.0,2104713.0,276.0,8669.5703125,1043.80004882813,7625.77001953125,4965667.0,1228644.0,3737023.0,6564031.0,,,,,,0.0,0.0,0.0,,,,4965667.0,1228644.0,3737023.0,306.0,16227.669921875,4015.17993164063,12212.490234375,5134914.0,341979.0,4792935.0,6703885.0,,,,,,0.0,0.0,0.0,,,,5134914.0,341979.0,4792935.0,304,16891.16015625,1124.93005371094,15766.23046875,2024,70.6,79.1,81.7,13929.47,11868.16,2061.3,77.1,2.5,,30316,School_FESR_FY24_for_Display.csv
773212,773,Decatur City,212,Glennwood Elementary School,3318473.55,51045.91,3267427.64,181084.99,5540.0,0.0533999986946583,11868970.56,280537.78,11588432.78,0.0,0.0,0.0,633803.0,14980.716796875,618822.3125,3952276.5,66026.625,3886250.0,296.0,13352.2900390625,223.059997558594,13129.2197265625,3318274.69,60115.59,3258159.1,425345.24,5484.0,0.0329999998211861,18667512.49,910976.23,17756536.26,0.0,0.0,0.0,616027.9375,30062.21484375,585965.6875,3934302.75,90177.8046875,3844124.75,181.0,21736.48046875,498.220001220703,21238.259765625,3798348.57,73995.15,3724353.42,314690.23,5356.0,0.0335999988019466,21825552.03,801278.21,21024273.82,0.0,0.0,0.0,733338.5,26922.947265625,706415.5625,4531687.0,100918.09375,4430769.0,180,25176.0390625,560.659973144531,24615.380859375,2024,98.8,96.9,95.5,20088.27,19660.95,427.31,97.1,3.0,,30030,School_FESR_FY24_for_Display.csv
644314,644,DeKalb County,314,GLOBE Academy Charter School I,10191281.6,0.0,10191281.6,0.0,92113.0,0.009800000116229,310061613.73,27546096.05,282515517.69,315194.28,0.0,315194.28,322063.5625,270011.46875,322003.84375,10513345.0,270011.46875,10513286.0,903.0,11642.6904296875,299.019989013672,11642.6201171875,1484616.08,0.0,1484616.08,4595356.27,84984.0,0.0124000003561378,415680236.8,66572340.14,349107896.65,45915.96,0.0,45915.96,56951.5859375,31.4930210113525,56920.08984375,1541567.625,31.4930210113525,1541536.125,1051.0,1466.76000976563,0.0299999993294477,1466.72998046875,14993729.72,217499.26,14776230.46,8347361.31,83863.0,0.0124000003561378,475158386.419999,103497330.34,371661056.08,463723.6,6726.78,456996.82,463723.59375,6726.77978515625,456996.8125,15457453.0,224226.046875,15233227.0,1036,14920.3203125,216.429992675781,14703.8896484375,2024,83.5,80.7,94.1,9343.26,9271.08,171.83,86.1,4.5,,30345,School_FESR_FY24_for_Display.csv
660501,660,Fulton County,501,Hamilton E. Holmes Elementary,6102544.28,132134.98,5970409.3,793279.65,87514.0,0.0073000001721084,166976381.8,13164729.4,153811652.4,0.0,0.0,0.0,1218927.625,96102.5234375,1122825.125,7321472.0,228237.5,7093234.5,641.0,11421.9501953125,356.059997558594,11065.8896484375,6457331.65,778333.75,5678997.9,1161239.11,83128.0,0.0059000002220273,223313189.37,56634970.96,166678218.41,0.0,0.0,0.0,1317547.875,334146.34375,983401.5,7774879.5,1112480.125,6662399.5,492.0,15802.599609375,2261.13989257813,13541.4599609375,7840877.86,1015936.44,6824941.42,1165444.64,81997.0,0.0065999999642372,304578707.36,70978604.54,233600102.84,0.0,0.0,0.0,2010219.5,468458.78125,1541760.625,9851097.0,1484395.25,8366702.0,541,18209.05078125,2743.80004882813,15465.25,2024,74.2,71.9,71.0,15144.53,13357.53,1787.0,72.4,2.0,,30344,School_FESR_FY24_for_Display.csv
761403,761,Atlanta Public Schools,403,Hank Aaron New Beginnings Academy,5229511.88,216494.03,5013017.85,15522.66,40154.0,0.0031999999191612,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,619732.875,51558.40625,568174.4375,5849245.0,268052.4375,5581192.5,129.0,45342.98046875,2077.92993164063,43265.05859375,5318997.24,392426.84,4926570.4,5112.47,37162.0,0.0044999998062849,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,1518544.625,321303.15625,1197241.5,6837542.0,713730.0,6123812.0,168.0,40699.66015625,4248.39013671875,36451.26171875,6993909.74,502613.19,6491296.55,704732.54,37529.0,0.0054999999701976,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,1989031.25,297035.1875,1691996.125,8982941.0,799648.375,8183292.5,206,43606.51171875,3881.7900390625,39724.71875,2024,23.4,27.8,32.7,43216.38,39813.68,3402.7,28.0,0.5,,30315,School_FESR_FY24_for_Display.csv
660192,660,Fulton County,192,Hapeville Elementary School,6747723.49,68570.94,6679152.55,866031.81,87514.0,0.0065999999642372,166976381.8,13164729.4,153811652.4,0.0,0.0,0.0,1102044.125,86887.2109375,1015156.875,7849767.5,155458.15625,7694309.5,580.0,13534.080078125,268.029998779297,13266.0498046875,7193688.33,738505.04,6455183.29,1017526.61,83128.0,0.0057000000961124,223313189.37,56634970.96,166678218.41,0.0,0.0,0.0,1272885.25,322819.34375,950065.875,8466574.0,1061324.375,7405249.0,474.0,17861.970703125,2239.080078125,15622.8896484375,7819920.8,721582.08,7098338.72,1087557.07,81997.0,0.0059000002220273,304578707.36,70978604.54,233600102.84,0.0,0.0,0.0,1797014.5,418773.78125,1378240.625,9616935.0,1140355.875,8476579.0,484,19869.69921875,2356.11010742188,17513.58984375,2024,76.6,76.3,68.0,17088.58,15467.51,1621.07,73.6,2.0,,30354,School_FESR_FY24_for_Display.csv
7611421,761,Atlanta Public Schools,1421,Harper-Archer Elementary School,,,,,,,,,,,,,,,,,,,,,,,9598687.55999999,1060395.95,8538291.61,969254.97,37162.0,0.0159000009298325,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,5050772.5,1108248.25,3942524.0,14649460.0,2168644.25,12480816.0,592.0,24745.7109375,3663.25,21082.4609375,10625574.04,1029028.81,9596545.23,954812.05,37529.0,0.012699999846518,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,4592854.0,685881.25,3906972.75,15218428.0,1714910.0,13503518.0,477,31904.4609375,3595.19995117188,28309.259765625,2024,69.5,52.0,,,,,,,This school is missing one or more years of PPE or Single Score data,30331,School_FESR_FY24_for_Display.csv
6445057,644,DeKalb County,5057,Hawthorne Elementary School,4831142.23,157688.86,4673453.37,376391.15,92113.0,0.0038999998942017,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,1210752.375,107429.7734375,1103322.625,6041894.5,265118.625,5776776.0,358.0,16876.80078125,740.549987792969,16136.25,4690389.41,134436.15,4555953.26,401416.99,84984.0,0.0038000000640749,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,1579584.875,252974.890625,1326610.0,6269974.5,387411.03125,5882563.5,325.0,19292.23046875,1192.03002929688,18100.19921875,4920130.21,185441.41,4734688.8,471611.97,83863.0,0.0038999998942017,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,1853117.625,403639.5625,1449478.125,6773248.0,589081.0,6184167.0,324,20905.08984375,1818.15002441406,19086.939453125,2024,78.7,74.0,73.5,19024.71,17774.46,1250.24,75.4,2.0,,30345,School_FESR_FY24_for_Display.csv
6603056,660,Fulton County,3056,Heards Ferry Elementary School,6940110.25,102058.98,6838051.27,587639.52,87514.0,0.008500000461936,166976381.8,13164729.4,153811652.4,0.0,0.0,0.0,1419299.375,111900.203125,1307399.125,8359409.5,213959.1875,8145450.5,748.0,11175.6796875,286.040008544922,10889.6396484375,7720437.12,329661.93,7390775.19,733796.18,83128.0,0.0078999996185302,223313189.37,56634970.96,166678218.41,0.0,0.0,0.0,1764174.125,447416.25,1316757.875,9484611.0,777078.1875,8707533.0,658.0,14414.2998046875,1180.96997070313,13233.330078125,8501802.83,293709.3,8208093.53,848460.64,81997.0,0.0077999997884035,304578707.36,70978604.54,233600102.84,0.0,0.0,0.0,2375713.75,553633.125,1822080.75,10877517.0,847342.4375,10030174.0,639,17022.720703125,1326.0400390625,15696.669921875,2024,91.6,96.2,94.2,14204.23,13273.21,931.02,94.0,3.5,,30339,School_FESR_FY24_for_Display.csv
6442058,644,DeKalb County,2058,Henderson Mill Elementary School,4950276.51,200447.85,4749828.66,406902.4,92113.0,0.0057999999262392,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,1800596.5,159767.359375,1640829.125,6750873.0,360215.21875,6390657.5,533.0,12665.7998046875,675.830017089844,11989.98046875,4981103.52,178449.51,4802654.01,432212.33,84984.0,0.0057000000961124,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,2369377.5,379462.34375,1989915.0,7350481.0,557911.875,6792569.0,483.0,15218.3896484375,1155.09997558594,14063.2900390625,5536661.76,314399.63,5222262.13,457381.66,83863.0,0.0059000002220273,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,2803434.5,610634.25,2192800.25,8340096.5,925033.875,7415062.5,497,16780.880859375,1861.23999023438,14919.6396484375,2024,64.9,77.7,73.7,14888.36,13657.64,1230.72,72.1,2.0,,30345,School_FESR_FY24_for_Display.csv
761103,761,Atlanta Public Schools,103,Heritage Academy Elementary School,5300097.35,384298.49,4915798.86,227276.41,40154.0,0.0109999999403954,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,2092884.875,177232.03125,1915652.75,7392982.0,561530.5,6831451.5,441.0,16764.130859375,1273.31005859375,15490.8203125,5507346.21,433142.47,5074203.74,227077.49,37162.0,0.0103000001981854,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,3271883.75,717921.8125,2553962.0,8779230.0,1151064.25,7628165.5,381.0,23042.599609375,3021.169921875,20021.4296875,6639918.36,514445.5,6125472.86,496454.95,37529.0,0.0104000000283122,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,3761077.5,561666.5625,3199410.75,10400996.0,1076112.0,9324884.0,391,26601.009765625,2752.19995117188,23848.810546875,2024,52.9,70.5,57.6,22135.91,19787.02,2348.89,60.3,1.5,,30354,School_FESR_FY24_for_Display.csv
